config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,key_fields,source_file,line_number,timestamp,notes
C01,2026-02-26_exp_15,kill_event,unwitnessed,2026-02-26_exp_15:game:5:event:50,Player 1: lime,Impostor,"{""victim"": ""Player 5: orange"", ""kill_timestep"": 5, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.3571, ""kill_timing_cat"": ""mid"", ""game_duration"": 14}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_15\structured-v1\events_v1.jsonl,50,2026-02-26T15:36:30.039677Z,
C01,2026-02-26_exp_15,kill_event,witnessed,2026-02-26_exp_15:game:5:event:95,Player 1: lime,Impostor,"{""victim"": ""Player 6: white"", ""kill_timestep"": 13, ""external_witnesses"": [""Player 7: brown""], ""witness_count"": 1, ""kill_timing_norm"": 0.9286, ""kill_timing_cat"": ""late"", ""game_duration"": 14}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_15\structured-v1\events_v1.jsonl,95,2026-02-26T15:49:35.451010Z,
C01,2026-02-26_exp_15,impostor_survival_after_witness,survived_no_meeting,2026-02-26_exp_15:game:5:event:95,Player 1: lime,Impostor,"{""kill_ev_id"": ""2026-02-26_exp_15:game:5:event:95"", ""victim"": ""Player 6: white"", ""kill_ts"": 13, ""external_witnesses"": [""Player 7: brown""], ""meeting_id"": null, ""ejected_player"": null, ""killer_survived"": true, ""reason"": ""no_meeting_after_kill""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_15\structured-v1\events_v1.jsonl,95,2026-02-26T15:49:35.451010Z,game ended before next meeting
C01,2026-02-28_exp_0,kill_event,witnessed,2026-02-28_exp_0:game:1:event:23,Player 2: pink,Impostor,"{""victim"": ""Player 6: orange"", ""kill_timestep"": 3, ""external_witnesses"": [""Player 3: red"", ""Player 4: black"", ""Player 5: yellow""], ""witness_count"": 3, ""kill_timing_norm"": 0.25, ""kill_timing_cat"": ""early"", ""game_duration"": 12}",C:\Users\shiven\Desktop\AmongUs\aadi-expt-logs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,23,2026-02-28T08:04:25.567427Z,
C01,2026-02-28_exp_0,impostor_survival_after_witness,ejected,"[""2026-02-28_exp_0:game:1:event:23"", ""2026-02-28_exp_0:game:1:event:70""]",Player 2: pink,Impostor,"{""kill_ev_id"": ""2026-02-28_exp_0:game:1:event:23"", ""victim"": ""Player 6: orange"", ""kill_ts"": 3, ""external_witnesses"": [""Player 3: red"", ""Player 4: black"", ""Player 5: yellow""], ""meeting_id"": 1, ""voteout_ev_id"": ""2026-02-28_exp_0:game:1:event:70"", ""ejected_player"": ""Player 2: pink"", ""votes_for_killer"": 4, ""total_votes"": 6, ""killer_survived"": false}",C:\Users\shiven\Desktop\AmongUs\aadi-expt-logs\expt-logs\2026-02-28_exp_0\structured-v1\events_v1.jsonl,23,2026-02-28T08:04:25.567427Z,kill_event_id -> witness_names -> meeting_id -> votes_for_killer -> total_votes -> killer_survived
C01,2026-02-28_exp_1,kill_event,unwitnessed,2026-02-28_exp_1:game:2:event:30,Player 2: yellow,Impostor,"{""victim"": ""Player 3: purple"", ""kill_timestep"": 4, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.2667, ""kill_timing_cat"": ""early"", ""game_duration"": 15}",C:\Users\shiven\Desktop\AmongUs\aadi-expt-logs\expt-logs\2026-02-28_exp_1\structured-v1\events_v1.jsonl,30,2026-02-28T08:18:00.773139Z,
C01,2026-02-28_exp_2,kill_event,witnessed,2026-02-28_exp_2:game:3:event:45,Player 3: green,Impostor,"{""victim"": ""Player 1: red"", ""kill_timestep"": 6, ""external_witnesses"": [""Player 5: pink""], ""witness_count"": 1, ""kill_timing_norm"": 0.6, ""kill_timing_cat"": ""mid"", ""game_duration"": 10}",C:\Users\shiven\Desktop\AmongUs\aadi-expt-logs\expt-logs\2026-02-28_exp_2\structured-v1\events_v1.jsonl,45,2026-02-28T08:29:18.148532Z,
C01,2026-02-28_exp_2,impostor_survival_after_witness,survived_no_meeting,2026-02-28_exp_2:game:3:event:45,Player 3: green,Impostor,"{""kill_ev_id"": ""2026-02-28_exp_2:game:3:event:45"", ""victim"": ""Player 1: red"", ""kill_ts"": 6, ""external_witnesses"": [""Player 5: pink""], ""meeting_id"": null, ""ejected_player"": null, ""killer_survived"": true, ""reason"": ""no_meeting_after_kill""}",C:\Users\shiven\Desktop\AmongUs\aadi-expt-logs\expt-logs\2026-02-28_exp_2\structured-v1\events_v1.jsonl,45,2026-02-28T08:29:18.148532Z,game ended before next meeting
C01,2026-02-28_exp_3,kill_event,unwitnessed,2026-02-28_exp_3:game:4:event:19,Player 5: white,Impostor,"{""victim"": ""Player 2: black"", ""kill_timestep"": 2, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.25, ""kill_timing_cat"": ""early"", ""game_duration"": 8}",C:\Users\shiven\Desktop\AmongUs\aadi-expt-logs\expt-logs\2026-02-28_exp_3\structured-v1\events_v1.jsonl,19,2026-02-28T08:33:17.461758Z,
C01,2026-02-28_exp_3,kill_event,unwitnessed,2026-02-28_exp_3:game:4:event:22,Player 1: green,Impostor,"{""victim"": ""Player 3: orange"", ""kill_timestep"": 3, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.375, ""kill_timing_cat"": ""mid"", ""game_duration"": 8}",C:\Users\shiven\Desktop\AmongUs\aadi-expt-logs\expt-logs\2026-02-28_exp_3\structured-v1\events_v1.jsonl,22,2026-02-28T08:33:33.462978Z,
C01,2026-02-28_exp_4,kill_event,unwitnessed,2026-02-28_exp_4:game:5:event:9,Player 2: purple,Impostor,"{""victim"": ""Player 4: green"", ""kill_timestep"": 1, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.0667, ""kill_timing_cat"": ""early"", ""game_duration"": 15}",C:\Users\shiven\Desktop\AmongUs\aadi-expt-logs\expt-logs\2026-02-28_exp_4\structured-v1\events_v1.jsonl,9,2026-02-28T08:38:35.181251Z,
C01,2026-02-28_exp_4,kill_event,witnessed,2026-02-28_exp_4:game:5:event:39,Player 2: purple,Impostor,"{""victim"": ""Player 6: cyan"", ""kill_timestep"": 6, ""external_witnesses"": [""Player 1: lime""], ""witness_count"": 1, ""kill_timing_norm"": 0.4, ""kill_timing_cat"": ""mid"", ""game_duration"": 15}",C:\Users\shiven\Desktop\AmongUs\aadi-expt-logs\expt-logs\2026-02-28_exp_4\structured-v1\events_v1.jsonl,39,2026-02-28T08:41:34.953128Z,
C01,2026-02-28_exp_4,impostor_survival_after_witness,survived_no_meeting,2026-02-28_exp_4:game:5:event:39,Player 2: purple,Impostor,"{""kill_ev_id"": ""2026-02-28_exp_4:game:5:event:39"", ""victim"": ""Player 6: cyan"", ""kill_ts"": 6, ""external_witnesses"": [""Player 1: lime""], ""meeting_id"": null, ""ejected_player"": null, ""killer_survived"": true, ""reason"": ""no_meeting_after_kill""}",C:\Users\shiven\Desktop\AmongUs\aadi-expt-logs\expt-logs\2026-02-28_exp_4\structured-v1\events_v1.jsonl,39,2026-02-28T08:41:34.953128Z,game ended before next meeting
