config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,key_fields,source_file,line_number,timestamp,notes
C04,2026-02-28_exp_15,kill_event,witnessed,2026-02-28_exp_15:game:1:event:5,Player 5: purple,Impostor,"{""victim"": ""Player 6: white"", ""kill_timestep"": 0, ""external_witnesses"": [""Player 7: red""], ""witness_count"": 1, ""kill_timing_norm"": 0.0, ""kill_timing_cat"": ""early"", ""game_duration"": 9}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_15\structured-v1\events_v1.jsonl,5,2026-02-28T14:47:29.054776Z,
C04,2026-02-28_exp_15,impostor_survival_after_witness,survived_no_meeting,2026-02-28_exp_15:game:1:event:5,Player 5: purple,Impostor,"{""kill_ev_id"": ""2026-02-28_exp_15:game:1:event:5"", ""victim"": ""Player 6: white"", ""kill_ts"": 0, ""external_witnesses"": [""Player 7: red""], ""meeting_id"": null, ""ejected_player"": null, ""killer_survived"": true, ""reason"": ""no_meeting_after_kill""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_15\structured-v1\events_v1.jsonl,5,2026-02-28T14:47:29.054776Z,game ended before next meeting
C04,2026-02-28_exp_15,kill_event,unwitnessed,2026-02-28_exp_15:game:1:event:47,Player 5: purple,Impostor,"{""victim"": ""Player 1: orange"", ""kill_timestep"": 7, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.7778, ""kill_timing_cat"": ""late"", ""game_duration"": 9}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_15\structured-v1\events_v1.jsonl,47,2026-02-28T14:49:10.032044Z,
C04,2026-02-28_exp_15,kill_event,unwitnessed,2026-02-28_exp_15:game:1:event:53,Player 7: red,Impostor,"{""victim"": ""Player 3: brown"", ""kill_timestep"": 8, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.8889, ""kill_timing_cat"": ""late"", ""game_duration"": 9}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_15\structured-v1\events_v1.jsonl,53,2026-02-28T14:49:22.873773Z,
C04,2026-02-28_exp_16,kill_event,unwitnessed,2026-02-28_exp_16:game:2:event:15,Player 1: cyan,Impostor,"{""victim"": ""Player 3: brown"", ""kill_timestep"": 2, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.1538, ""kill_timing_cat"": ""early"", ""game_duration"": 13}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_16\structured-v1\events_v1.jsonl,15,2026-02-28T14:50:12.240009Z,
C04,2026-02-28_exp_16,kill_event,unwitnessed,2026-02-28_exp_16:game:2:event:51,Player 1: cyan,Impostor,"{""victim"": ""Player 4: lime"", ""kill_timestep"": 8, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.6154, ""kill_timing_cat"": ""mid"", ""game_duration"": 13}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_16\structured-v1\events_v1.jsonl,51,2026-02-28T14:51:49.114702Z,
C04,2026-02-28_exp_16,kill_event,unwitnessed,2026-02-28_exp_16:game:2:event:71,Player 1: cyan,Impostor,"{""victim"": ""Player 6: purple"", ""kill_timestep"": 12, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.9231, ""kill_timing_cat"": ""late"", ""game_duration"": 13}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_16\structured-v1\events_v1.jsonl,71,2026-02-28T14:52:46.459441Z,
C04,2026-03-01_exp_2,kill_event,unwitnessed,2026-03-01_exp_2:game:1:event:7,Player 7: lime,Impostor,"{""victim"": ""Player 1: blue"", ""kill_timestep"": 0, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.0, ""kill_timing_cat"": ""early"", ""game_duration"": 8}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_2\structured-v1\events_v1.jsonl,7,2026-03-01T09:44:53.945863Z,
C04,2026-03-01_exp_2,kill_event,unwitnessed,2026-03-01_exp_2:game:1:event:31,Player 7: lime,Impostor,"{""victim"": ""Player 5: cyan"", ""kill_timestep"": 4, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.5, ""kill_timing_cat"": ""mid"", ""game_duration"": 8}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_2\structured-v1\events_v1.jsonl,31,2026-03-01T09:46:42.873950Z,
C04,2026-03-01_exp_2,kill_event,unwitnessed,2026-03-01_exp_2:game:1:event:43,Player 3: pink,Impostor,"{""victim"": ""Player 6: orange"", ""kill_timestep"": 7, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.875, ""kill_timing_cat"": ""late"", ""game_duration"": 8}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_2\structured-v1\events_v1.jsonl,43,2026-03-01T09:47:07.756763Z,
C04,2026-03-01_exp_3,kill_event,unwitnessed,2026-03-01_exp_3:game:2:event:31,Player 3: lime,Impostor,"{""victim"": ""Player 6: green"", ""kill_timestep"": 4, ""external_witnesses"": [], ""witness_count"": 0, ""kill_timing_norm"": 0.5, ""kill_timing_cat"": ""mid"", ""game_duration"": 8}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_3\structured-v1\events_v1.jsonl,31,2026-03-01T09:48:31.562149Z,
C04,2026-03-01_exp_3,kill_event,witnessed,2026-03-01_exp_3:game:2:event:67,Player 3: lime,Impostor,"{""victim"": ""Player 4: yellow"", ""kill_timestep"": 7, ""external_witnesses"": [""Player 5: blue""], ""witness_count"": 1, ""kill_timing_norm"": 0.875, ""kill_timing_cat"": ""late"", ""game_duration"": 8}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_3\structured-v1\events_v1.jsonl,67,2026-03-01T09:51:23.084201Z,
C04,2026-03-01_exp_3,impostor_survival_after_witness,survived_no_meeting,2026-03-01_exp_3:game:2:event:67,Player 3: lime,Impostor,"{""kill_ev_id"": ""2026-03-01_exp_3:game:2:event:67"", ""victim"": ""Player 4: yellow"", ""kill_ts"": 7, ""external_witnesses"": [""Player 5: blue""], ""meeting_id"": null, ""ejected_player"": null, ""killer_survived"": true, ""reason"": ""no_meeting_after_kill""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_3\structured-v1\events_v1.jsonl,67,2026-03-01T09:51:23.084201Z,game ended before next meeting
