config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,actor_source,key_fields,source_file,line_number,timestamp,notes
C03,2026-02-28_exp_14,task_completed_v2,human,2026-02-28_exp_14:game:5:event:19,Player 5: purple,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_14\structured-v1\events_v1.jsonl,19,2026-02-28T10:05:26.178480Z,
C03,2026-02-28_exp_14,task_completed_v2,human,2026-02-28_exp_14:game:5:event:33,Player 5: purple,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_14\structured-v1\events_v1.jsonl,33,2026-02-28T10:05:58.908221Z,
C03,2026-02-28_exp_14,task_completed_v2,llm,2026-02-28_exp_14:game:5:event:44,Player 4: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_14\structured-v1\events_v1.jsonl,44,2026-02-28T10:06:27.875397Z,
C03,2026-02-28_exp_14,task_completed_v2,human,2026-02-28_exp_14:game:5:event:93,Player 5: purple,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-28_exp_14\structured-v1\events_v1.jsonl,93,2026-02-28T10:11:08.584922Z,
C03,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:3,Player 3: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,3,2026-03-01T08:40:45.659779Z,
C03,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:4,Player 4: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,4,2026-03-01T08:40:48.331094Z,
C03,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:5,Player 5: black,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,5,2026-03-01T08:40:50.320446Z,
C03,2026-03-01_exp_0,task_completed_v2,human,2026-03-01_exp_0:game:1:event:6,Player 6: pink,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,6,2026-03-01T08:40:54.055410Z,
C03,2026-03-01_exp_0,task_completed_v2,human,2026-03-01_exp_0:game:1:event:13,Player 6: pink,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,13,2026-03-01T08:41:10.304719Z,
C03,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:16,Player 2: purple,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,16,2026-03-01T08:41:19.859562Z,
C03,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:19,Player 5: black,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,19,2026-03-01T08:41:25.278806Z,
C03,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:26,Player 5: black,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,26,2026-03-01T08:41:53.023269Z,
C03,2026-03-01_exp_0,task_completed_v2,human,2026-03-01_exp_0:game:1:event:27,Player 6: pink,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,27,2026-03-01T08:42:16.486963Z,
C03,2026-03-01_exp_0,task_completed_v2,human,2026-03-01_exp_0:game:1:event:34,Player 6: pink,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,34,2026-03-01T08:42:30.949151Z,
C03,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:157,Player 5: black,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,157,2026-03-01T08:52:50.769628Z,
C03,2026-03-01_exp_0,task_completed_v2,llm,2026-03-01_exp_0:game:1:event:186,Player 3: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_0\structured-v1\events_v1.jsonl,186,2026-03-01T08:56:03.545137Z,
C03,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:9,Player 2: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_1\structured-v1\events_v1.jsonl,9,2026-03-01T08:59:40.915438Z,
C03,2026-03-01_exp_1,task_completed_v2,human,2026-03-01_exp_1:game:2:event:13,Player 6: brown,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_1\structured-v1\events_v1.jsonl,13,2026-03-01T08:59:50.500012Z,
C03,2026-03-01_exp_1,task_completed_v2,human,2026-03-01_exp_1:game:2:event:27,Player 6: brown,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_1\structured-v1\events_v1.jsonl,27,2026-03-01T09:00:28.252508Z,
C03,2026-03-01_exp_1,task_completed_v2,human,2026-03-01_exp_1:game:2:event:34,Player 6: brown,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_1\structured-v1\events_v1.jsonl,34,2026-03-01T09:00:45.050978Z,
C03,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:52,Player 3: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_1\structured-v1\events_v1.jsonl,52,2026-03-01T09:02:12.417513Z,
C03,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:70,Player 7: cyan,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_1\structured-v1\events_v1.jsonl,70,2026-03-01T09:02:56.036374Z,
C03,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:73,Player 3: white,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_1\structured-v1\events_v1.jsonl,73,2026-03-01T09:03:03.105019Z,
C03,2026-03-01_exp_1,task_completed_v2,human,2026-03-01_exp_1:game:2:event:159,Player 6: brown,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_1\structured-v1\events_v1.jsonl,159,2026-03-01T09:13:27.966932Z,
C03,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:190,Player 7: cyan,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_1\structured-v1\events_v1.jsonl,190,2026-03-01T09:16:35.823552Z,
C03,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:212,Player 4: pink,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_1\structured-v1\events_v1.jsonl,212,2026-03-01T09:18:26.068223Z,
C03,2026-03-01_exp_1,task_completed_v2,llm,2026-03-01_exp_1:game:2:event:252,Player 4: pink,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-03-01_exp_1\structured-v1\events_v1.jsonl,252,2026-03-01T09:21:03.923152Z,
