config_id,run_id,metric_name,metric_value,event_ids,actor,actor_identity,actor_source,key_fields,source_file,line_number,timestamp,notes
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:20,Player 6: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,20,2026-02-26T15:15:36.073306Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:35,Player 5: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,35,2026-02-26T15:17:08.858429Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:38,Player 3: purple,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,38,2026-02-26T15:17:29.041845Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:39,Player 4: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,39,2026-02-26T15:17:36.764380Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:48,Player 3: purple,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,48,2026-02-26T15:18:33.584325Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:50,Player 5: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,50,2026-02-26T15:18:46.064838Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:53,Player 3: purple,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,53,2026-02-26T15:19:04.594498Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:55,Player 5: green,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,55,2026-02-26T15:19:18.516132Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:59,Player 4: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,59,2026-02-26T15:19:45.106137Z,
C01,2026-02-26_exp_14,task_completed_v2,llm,2026-02-26_exp_14:game:4:event:64,Player 4: lime,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_14\structured-v1\events_v1.jsonl,64,2026-02-26T15:20:15.537732Z,
C01,2026-02-26_exp_15,task_completed_v2,llm,2026-02-26_exp_15:game:5:event:7,Player 7: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_15\structured-v1\events_v1.jsonl,7,2026-02-26T15:22:44.881521Z,
C01,2026-02-26_exp_15,task_completed_v2,llm,2026-02-26_exp_15:game:5:event:10,Player 3: cyan,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_15\structured-v1\events_v1.jsonl,10,2026-02-26T15:23:02.675339Z,
C01,2026-02-26_exp_15,task_completed_v2,llm,2026-02-26_exp_15:game:5:event:11,Player 4: pink,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_15\structured-v1\events_v1.jsonl,11,2026-02-26T15:23:09.454692Z,
C01,2026-02-26_exp_15,task_completed_v2,llm,2026-02-26_exp_15:game:5:event:12,Player 5: orange,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_15\structured-v1\events_v1.jsonl,12,2026-02-26T15:23:15.137043Z,
C01,2026-02-26_exp_15,task_completed_v2,human,2026-02-26_exp_15:game:5:event:13,Player 6: white,Crewmate,human,"{""tasks_total_this_player"": 3, ""actor_source"": ""human""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_15\structured-v1\events_v1.jsonl,13,2026-02-26T15:27:17.556031Z,
C01,2026-02-26_exp_15,task_completed_v2,llm,2026-02-26_exp_15:game:5:event:49,Player 7: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_15\structured-v1\events_v1.jsonl,49,2026-02-26T15:36:22.888565Z,
C01,2026-02-26_exp_15,task_completed_v2,llm,2026-02-26_exp_15:game:5:event:55,Player 4: pink,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_15\structured-v1\events_v1.jsonl,55,2026-02-26T15:37:04.506825Z,
C01,2026-02-26_exp_15,task_completed_v2,llm,2026-02-26_exp_15:game:5:event:57,Player 7: brown,Crewmate,llm,"{""tasks_total_this_player"": 3, ""actor_source"": ""llm""}",C:\Users\shiven\Desktop\AmongUs\expt-logs\2026-02-26_exp_15\structured-v1\events_v1.jsonl,57,2026-02-26T15:37:50.352199Z,
